id,jurisd_osm_id,ctype,pack_id,fhash,fname,fversion,is_valid,fmeta,config,ingest_instant
5222,242595,std,31,866e3ded76df02172212ef16a1c13a0e812d910fb29efd73917a04d1d930ab94,Santa_Maria-RS.zip,1,t,"{""ext"": ""zip"", ""size"": 2862118, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-04T19:41:45+00:00"", ""pack_id"": 31, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-SantaMaria""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5223,297897,cad,32,6a91643ede21e91bca5a571b4466786699a58c4b77181f00ed748f9b7659cca2,Perimetro_Urbano_(_Laranjal_Pta.)_2019.dwg_cad_2000.dwg,1,t,"{""ext"": ""dwg"", ""size"": 3620555, ""isdir"": false, ""access"": ""2020-09-21T07:20:28+00:00"", ""change"": ""2020-09-03T21:27:13+00:00"", ""pack_id"": 32, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-LaranjalPaulista""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5224,297897,cad,32,05b3e8bbb3f5d7d023bc5b79e3eab2376ad3b3975ce8951ab59592d165af8d75,Planta_do_Município_(_Estradas_Rurais_)_2019.dwg,1,t,"{""ext"": ""dwg"", ""size"": 565536, ""isdir"": false, ""access"": ""2020-09-21T07:20:28+00:00"", ""change"": ""2020-09-17T23:49:06+00:00"", ""pack_id"": 32, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-LaranjalPaulista""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5225,297897,cad,32,d0f8c1d174d7bd2ad5ea593cc13cc3de068f6670e72d0d2406ff728e44bd5a1e,SIG_CAD_LARANJAL.dwg,1,t,"{""ext"": ""dwg"", ""size"": 7853888, ""isdir"": false, ""access"": ""2020-09-21T07:20:28+00:00"", ""change"": ""2020-08-14T17:05:05+00:00"", ""pack_id"": 32, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-LaranjalPaulista""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5226,297897,cad,32,3cda67b7524b1e073d8696a7abf8250456cb4c44f0dd087ff1c3b3dab1cac66e,SIG_CAD_LARANJAL_RURAL.dwg,1,t,"{""ext"": ""dwg"", ""size"": 30046208, ""isdir"": false, ""access"": ""2020-09-21T07:20:28+00:00"", ""change"": ""2020-08-14T17:05:01+00:00"", ""pack_id"": 32, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-LaranjalPaulista""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5227,368786,gdb,33,20a5f2d9de8495daa527940783431f724b133d6f6d4fa64f11bd1222e10f6389,OpenStreetMap.gdb.zip,1,t,"{""ext"": ""zip"", ""size"": 25593459, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T21:21:29+00:00"", ""pack_id"": 33, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MG-Contagem""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5228,296625,eixos,34,7631ff6f484587e9db9e291b8124eeb32e9da9dccaafdf4f1b82bb0cb6a8a9b2,eixo_de_logradouro.zip,1,t,"{""ext"": ""zip"", ""size"": 395859, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-10T20:45:12+00:00"", ""pack_id"": 34, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-JaraguaSul""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5229,296625,quadras,34,b38da5d7879cc5e70ae10f505ad69dc7948b00dda440d0e6cc95f4401d50e19f,limite_de_quadra.zip,1,t,"{""ext"": ""zip"", ""size"": 1812635, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-10T20:45:18+00:00"", ""pack_id"": 34, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-JaraguaSul""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5230,296625,lotes,34,7af6cbd898f17fc413a5f75607ffe2f8da8a72535464badc03bdd5ad8b427f30,transfer.zip,1,t,"{""ext"": ""zip"", ""size"": 3963208, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-02T07:36:47+00:00"", ""pack_id"": 34, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-JaraguaSul""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5231,298285,data,35,99d4b808f96562bba371188209618c1fde319dc499780a48256c2037e8c8d1f9,IPTU_2020.zip,1,t,"{""ext"": ""zip"", ""size"": 125696085, ""isdir"": false, ""access"": ""2020-09-21T07:20:31+00:00"", ""change"": ""2020-08-05T13:27:03+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5232,298285,edificacoes,35,07e6c893a8d94f940e79d54bec151255b6de73141a1fb74a19654660b04dd978,SHP_edificacao_AGUA_RASA.zip,1,t,"{""ext"": ""zip"", ""size"": 7157772, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:42:23+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5233,298285,edificacoes,35,730a87396733f9b6e16cefc3af077ed77cd12d82690298cb4d5b258e4b2ccca7,SHP_edificacao_ALTO_DE_PINHEIROS.zip,1,t,"{""ext"": ""zip"", ""size"": 4248856, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:42:58+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5234,298285,edificacoes,35,6d32bcbba5488de7109949980cf67fcdd77c4732b4767664b7afd4734dedb0ba,SHP_edificacao_ANHANGUERA.zip,1,t,"{""ext"": ""zip"", ""size"": 4031115, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:43:30+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5235,298285,edificacoes,35,2ecd4061720c09d1630be2bd837a16b0c38f033e1192de77b00dd58fa2a7088a,SHP_edificacao_ARICANDUVA.zip,1,t,"{""ext"": ""zip"", ""size"": 8115995, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:44:55+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5236,298285,edificacoes,35,d083dbf6219c9cbc41813232c865b4ab999afb81614a3f7ea0a5dfd46ff767da,SHP_edificacao_ARTUR_ALVIM.zip,1,t,"{""ext"": ""zip"", ""size"": 6318916, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:45:48+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5237,298285,edificacoes,35,f135ab79a99d03bf4be8807fa1ff9b04c72b2fa4db8137439c06af5755b25213,SHP_edificacao_BARRA_FUNDA.zip,1,t,"{""ext"": ""zip"", ""size"": 1327758, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:46:00+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5238,298285,edificacoes,35,798c78e2aa8ec22b5c8cb882f11ee3a10f89f9bb994c5a044b1441732f1f54af,SHP_edificacao_BELA_VISTA.zip,1,t,"{""ext"": ""zip"", ""size"": 1813668, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:46:17+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5239,298285,edificacoes,35,89c904a7c08162f77465e3ccf4bef9ac990d7a8c69fbb45ea2339f8de6352fa6,SHP_edificacao_BELEM.zip,1,t,"{""ext"": ""zip"", ""size"": 3535333, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:46:46+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5240,298285,edificacoes,35,ef4b902410fdcab26e5ce4354b0aa3ba0c2c27b7755b8302170de8b12e934ddb,SHP_edificacao_BOM_RETIRO.zip,1,t,"{""ext"": ""zip"", ""size"": 2100046, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:47:05+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5241,298285,edificacoes,35,803a720e3070b12affd44e812b0d052389c09f534e4856302cab6dd86be18f66,SHP_edificacao_BRASILANDIA.zip,1,t,"{""ext"": ""zip"", ""size"": 12836409, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:49:07+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5242,298285,edificacoes,35,e408aa5073da2982a11f5ec0868c2387d80b028787fa9fbb296004faf58305b3,SHP_edificacao_BRAS.zip,1,t,"{""ext"": ""zip"", ""size"": 1712159, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:47:21+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5243,298285,edificacoes,35,3fba7d6620c833a52565d27ff1d3f3f768cc03835316b8d130c281caa4fa5fca,SHP_edificacao_BUTANTA.zip,1,t,"{""ext"": ""zip"", ""size"": 5488188, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:49:54+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5244,298285,edificacoes,35,6c7bf5d8a9bc8e25d1ee7e1e171f0ced99065612ff682935e0b6b1334ee289bf,SHP_edificacao_CACHOEIRINHA.zip,1,t,"{""ext"": ""zip"", ""size"": 7454525, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:50:53+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5245,298285,edificacoes,35,7576d87fef8d6a98b025c4c9fb37c83333856ce634136acbf325fa1649063094,SHP_edificacao_CAMBUCI.zip,1,t,"{""ext"": ""zip"", ""size"": 2450728, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:51:15+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5246,298285,edificacoes,35,11bd7706345b8683d9bf079746488898ab7b34830edece10537348379b2b129f,SHP_edificacao_CAMPO_BELO.zip,1,t,"{""ext"": ""zip"", ""size"": 5944219, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:52:06+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5247,298285,edificacoes,35,962177886b2579846fe178689914609045b1dffde4876058585021411107f517,SHP_edificacao_CAMPO_GRANDE.zip,1,t,"{""ext"": ""zip"", ""size"": 6943195, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:53:06+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5248,298285,edificacoes,35,95db189b944f25d65758e3e9141c5c42a43c9afe5b8572adb8f192dba888b57f,SHP_edificacao_CAMPO_LIMPO.zip,1,t,"{""ext"": ""zip"", ""size"": 10027618, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:54:27+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5249,298285,edificacoes,35,9bf0a5945b635e945bbb702e16ade0fecb5ac74a085bf962232b4382e9de01d0,SHP_edificacao_CANGAIBA.zip,1,t,"{""ext"": ""zip"", ""size"": 9763030, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:55:49+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5250,298285,edificacoes,35,9f4ce8e6d84a5a8efaa252327c54156b3a26514e5385b2c027cd94d30f6fc402,SHP_edificacao_CAPAO_REDONDO.zip,1,t,"{""ext"": ""zip"", ""size"": 12230866, ""isdir"": false, ""access"": ""2020-09-21T07:20:32+00:00"", ""change"": ""2020-08-05T12:57:28+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5251,298285,edificacoes,35,79399f1eeeef4fabb2d1e0f49de628c4b3a72fb5af1dd55ab66aa7239bec226d,SHP_edificacao_CARRAO.zip,1,t,"{""ext"": ""zip"", ""size"": 6920128, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T12:58:25+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5252,298285,edificacoes,35,e333dac596b7949f1661133dd2d200e14c5bff42a02e76d6b14fcb25c4f0003d,SHP_edificacao_CASA_VERDE.zip,1,t,"{""ext"": ""zip"", ""size"": 7971463, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T12:59:28+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5253,298285,edificacoes,35,fe567b73a179917a12a063db4a64c8cfdc31f85a16ea004c3d886902cebf572e,SHP_edificacao_CIDADE_ADEMAR.zip,1,t,"{""ext"": ""zip"", ""size"": 14263253, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:01:24+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5254,298285,edificacoes,35,3358a0a0e490bc7355806a64b2ad0fa9a7196f5fccb874444d3283016d7308fa,SHP_edificacao_CIDADE_DUTRA.zip,1,t,"{""ext"": ""zip"", ""size"": 12821489, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:03:08+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5255,298285,edificacoes,35,d0ae14913961a7e59d4fcb781b34382a1e9e278d7cc4a9271f606ecdafe4f012,SHP_edificacao_CIDADE_LIDER.zip,1,t,"{""ext"": ""zip"", ""size"": 8465734, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:04:20+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5256,298285,edificacoes,35,4ddae1e9d24dc736647ce4047424a39bfff027614a8f9484b76735dad5482395,SHP_edificacao_CIDADE_TIRADENTES.zip,1,t,"{""ext"": ""zip"", ""size"": 7214893, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:05:26+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5257,298285,edificacoes,35,962d051014dec9fbd7da0740e8864b445a82bd1f973f37f620e9141f4e05ef35,SHP_edificacao_CONSOLACAO.zip,1,t,"{""ext"": ""zip"", ""size"": 1914665, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:05:45+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5258,298285,edificacoes,35,c07073b4dfd676902f5f3c661ad005ddd9c9d96e7508a997da5d2f9a29515a6f,SHP_edificacao_CURSINO.zip,1,t,"{""ext"": ""zip"", ""size"": 7478667, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:06:47+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5259,298285,edificacoes,35,f61de208ee8ce4063484fc84e047d7896fdf9a538a5698a725dd3ae652768776,SHP_edificacao_ERMELINO_MATARAZZO.zip,1,t,"{""ext"": ""zip"", ""size"": 8292797, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:07:55+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5260,298285,edificacoes,35,3f60786431ebed928dd3ebd7e58e0158ffc2722a584ed9fd6f18df8a93b67554,SHP_edificacao_FREGUESIA_DO_O.zip,1,t,"{""ext"": ""zip"", ""size"": 12164885, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:09:57+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5261,298285,edificacoes,35,c38c128599b616fdfeaac506bbbc8cb784077ac72ffc952ee1b6ef3b42f99468,SHP_edificacao_GRAJAU.zip,1,t,"{""ext"": ""zip"", ""size"": 19269945, ""isdir"": false, ""access"": ""2020-09-21T07:20:33+00:00"", ""change"": ""2020-08-05T13:12:35+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5262,298285,edificacoes,35,20a9996340b528bd2624888684672af57865b0156b6a67bca98f3a0cf369fe0d,SHP_edificacao_GUAIANASES.zip,1,t,"{""ext"": ""zip"", ""size"": 6507938, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:13:28+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5263,298285,edificacoes,35,3242d9c1c1519cc1d51067e4da6898a69660c3dabf626c12d689bb1b3b5523fb,SHP_edificacao_IGUATEMI.zip,1,t,"{""ext"": ""zip"", ""size"": 7335400, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:14:32+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5264,298285,edificacoes,35,489a10e16125e888eff87b870123552a3c0da9dbf2c23e91f6c179a6e1fee894,SHP_edificacao_IPIRANGA.zip,1,t,"{""ext"": ""zip"", ""size"": 7585833, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:15:33+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5265,298285,edificacoes,35,b6e9a5f445d74cb342c0f6394d551754959a2a3a26c11ddb1436fbfcd6f78ebe,SHP_edificacao_ITAIM_BIBI.zip,1,t,"{""ext"": ""zip"", ""size"": 6378170, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:16:30+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5266,298285,edificacoes,35,facab87afc20cf1a56de14f187d403d7c1282e1e06fa007ed26ae1193cae7858,SHP_edificacao_ITAIM_PAULISTA.zip,1,t,"{""ext"": ""zip"", ""size"": 14400363, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:18:34+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5267,298285,edificacoes,35,74cd1f2607507094260a37900c226114d766c982078925b095b53f4f6167dec4,SHP_edificacao_ITAQUERA.zip,1,t,"{""ext"": ""zip"", ""size"": 12677129, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:20:19+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5268,298285,edificacoes,35,c7c623ee19a2a8b27da611e015ea2dc891c40d35ec34568ffb93b0b13eb5e8d6,SHP_edificacao_JABAQUARA.zip,1,t,"{""ext"": ""zip"", ""size"": 12701504, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:22:08+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5269,298285,edificacoes,35,6a2ea9eb99888604cc163ea4714e4e66d76185282a3c5fb0296fcb2b688deca4,SHP_edificacao_JACANA.zip,1,t,"{""ext"": ""zip"", ""size"": 7526088, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:23:13+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5270,298285,edificacoes,35,e2b0f82c7389fb74be8261b130c79852dc5af12ade412b5804340116a2a9cae5,SHP_edificacao_JAGUARA.zip,1,t,"{""ext"": ""zip"", ""size"": 3345705, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:23:42+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5271,298285,edificacoes,35,38e5dff9a22399a763a6e6432656b1249ca3e9cf9a6658d7ec6cefa9e12bc1f1,SHP_edificacao_JAGUARE.zip,1,t,"{""ext"": ""zip"", ""size"": 2529877, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:24:14+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5272,298285,edificacoes,35,a22d8b382f03c9d60496e128ea280e462f8180444fe69aa18859cff92b63de90,SHP_edificacao_JARAGUA.zip,1,t,"{""ext"": ""zip"", ""size"": 9863719, ""isdir"": false, ""access"": ""2020-09-21T07:20:34+00:00"", ""change"": ""2020-08-05T13:25:36+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
